GENE,CHR,START,STOP,NSNPS,NPARAM,N,ZSTAT,P,GENE_NAME
80851,1,248800446,248835955,151,26,574117,-1.1335,0.87149,SH3BP5L
79894,1,248828178,248859517,105,27,573192,-0.67456,0.75002,ZNF672
55657,1,248840004,248870798,87,23,574554,-1.4926,0.9322299999999999,ZNF692
267002,1,248862850,248929146,272,47,563973,-1.4235,0.92271,PGBD2
642273,2,28814,57115,111,26,604986,0.91374,0.18043,FAM110C
26751,2,208136,274866,217,31,619062,0.38222,0.35115,SH3YL1
52,2,254140,288283,110,21,625140,0.1958,0.42238000000000003,ACP1
285016,2,269561,298880,86,21,628140,1.107,0.13416,FAM150B
101927262,2,276352,304727,86,19,639652,1.32,0.09342,LOC101927262
100996637,2,484739,506631,94,27,620734,2.5067,0.006093,LOC100996637
105373352,2,547813,571982,185,26,631843,3.9935,3.2551e-05,LOC105373352
105373353,2,625637,656098,254,8,639189,1.6887,0.04564,LOC105373353
129787,2,657973,687439,124,28,633067,0.72292,0.23485999999999999,TMEM18
105373480,2,721290,789111,357,18,637322,1.7342,0.041444,LOC105373480
101060391,2,939634,964998,96,17,629410,0.44838999999999996,0.32694,LOC101060391
54221,2,940868,1377645,2585,99,629887,1.5503,0.060537,SNTG2
7173,2,1403461,1552727,828,55,628144,1.0109,0.15604,TPO
102723730,2,1538525,1566488,172,23,641398,1.2612,0.10362,LOC102723730
7837,2,1621887,1754852,665,79,627962,-0.25586,0.60097,PXDN
23040,2,1779113,2341375,2517,153,629615,5.9939,1.0240999999999998e-09,MYT1L
105373380,2,1788741,1821738,184,29,638338,1.0306,0.15137,LOC105373380
7260,2,3178970,3387882,1099,55,625130,0.42755,0.33449,TSSC1
51112,2,3369672,3489571,633,60,624023,-0.32249,0.62646,TRAPPC12
55256,2,3487919,3529579,248,32,626036,-0.049623,0.51979,ADI1
246243,2,3521813,3568371,233,40,636350,1.151,0.12485999999999998,RNASEH1
6201,2,3565263,3590919,155,38,618163,0.8976299999999999,0.18469000000000002,RPS7
78989,2,3584832,3654644,465,63,621306,0.52246,0.30068,COLEC11
55821,2,3648184,3712671,348,39,633842,0.42835,0.3342,ALLC
728597,2,3693592,3857411,891,79,632521,-0.41051000000000004,0.65928,DCDC2C
105373395,2,4010896,4035307,110,17,632532,0.34353,0.3656,LOC105373395
105373397,2,4086389,4150262,331,44,620345,-0.58813,0.72178,LOC105373397
6664,2,5682667,5711385,89,29,633754,1.0138,0.15534,SOX11
105373442,2,5686237,5710950,79,25,631710,1.1358,0.12802,LOC105373442
129607,2,6830417,6876635,119,42,599774,0.93765,0.17421,CMPK2
91543,2,6855840,6908232,154,44,613101,0.85696,0.19573,RSAD2
9781,2,6907392,7086197,865,77,635143,3.6794,0.00011691,RNF144A
3398,2,8671983,8694453,85,24,614004,-0.44004,0.67005,ID2
57498,2,8718857,8847625,410,55,616282,-0.10717,0.54267,KIDINS220
129642,2,8842690,9013747,541,40,610348,-0.5208699999999999,0.69877,MBOAT2
8853,2,9196765,9415683,764,56,615205,0.39564,0.34618000000000004,ASAP2
9270,2,9395684,9433569,142,24,618937,0.8520200000000001,0.1971,ITGB1BP1
51692,2,9413537,9483110,240,29,601949,0.67467,0.24994,CPSF3
285148,2,9464532,9527208,216,23,609823,0.4124,0.34002,IAH1
6868,2,9479263,9565788,296,28,618763,0.71108,0.23851999999999998,ADAM17
10971,2,9573967,9641055,243,44,614858,-0.07864299999999999,0.5313399999999999,YWHAQ
101926982,2,9639308,9675708,230,43,630489,-1.1143,0.8674299999999999,LOC101926982
9014,2,9833442,9944416,698,29,632272,-0.45553,0.67564,TAF1B
29841,2,9941663,10012284,411,40,635771,0.5437,0.29331999999999997,GRHL1
8462,2,10032985,10064836,138,30,633649,0.99185,0.16063,KLF11
192668,2,10046799,10090411,217,41,631079,0.9645299999999999,0.16739,CYS1
6241,2,10112568,10141419,68,19,638886,1.1926,0.11652,RRM2
348738,2,10131382,10221730,448,61,630210,0.050627,0.47981,C2orf48
3241,2,10292889,10437617,805,101,636363,0.17109000000000002,0.43208,HPCAL1
4953,2,10430371,10458554,123,26,620368,-0.8361,0.79845,ODC1
79954,2,10560766,10699987,769,31,633916,1.5694,0.05828,NOL10
245973,2,10710974,10795110,440,64,624270,-0.7773,0.78151,ATP6V1C2
10130,2,10773391,10847977,633,33,633587,-0.7905300000000001,0.7853899999999999,PDIA6
3754,2,10901937,10924225,117,34,625009,0.013316999999999999,0.49468999999999996,KCNF1
130813,2,11123053,11164564,264,32,623314,2.0469,0.020336,C2orf50
130814,2,11145372,11188874,252,36,626248,2.3026,0.010651,PQLC3
9475,2,11169764,11355363,691,31,634245,2.5038,0.0061429,ROCK2
1876,2,11434375,11476177,239,20,633272,-0.34662,0.63556,E2F6
9687,2,11524116,11652788,596,87,623229,0.34578000000000003,0.36475,GREB1
23620,2,11648178,11680203,159,40,623265,0.8663799999999999,0.19314,NTSR2
23175,2,11667545,11837409,810,88,628790,1.8135,0.034878,LPIN1
28951,2,12706872,12752734,140,27,639260,1.4611,0.071996,TRIB2
151354,2,14622686,14650046,68,19,623809,0.12002,0.45223,FAM84A
653602,2,14625091,14660819,89,20,634718,0.09568099999999999,0.46188999999999997,LOC653602
51594,2,15156908,15571348,1555,49,629882,2.8215,0.0023901,NBAS
1653,2,15581621,15641111,262,23,631610,1.0869,0.13854,DDX1
4613,2,15930438,15957007,113,26,630401,0.80912,0.20922,MYCN
81553,2,16539459,16675866,573,91,627885,3.4598,0.00027033,FAM49A
729475,2,17500584,17530580,130,16,634537,0.9288,0.1765,RAD51AP2
7447,2,17530540,17666439,630,39,640119,1.8504,0.032126,VSNL1
79677,2,17653812,17763829,406,34,627120,1.4044,0.080104,SMC6
348654,2,17743627,17797104,254,26,624535,1.564,0.058910000000000004,GEN1
343930,2,17806519,17827100,132,23,632175,1.1243,0.13044,MSGN1
3790,2,17867847,17942961,384,50,627302,0.62845,0.26486,KCNS3
57665,2,18544723,18570693,73,29,640389,-0.8557100000000001,0.80392,RDH14
100526794,2,18544723,18599580,163,38,642449,-1.0979,0.86387,NT5C1B-RDH14
93034,2,18552871,18599580,135,30,642493,-0.8925200000000001,0.81394,NT5C1B
130497,2,19341485,19368611,107,34,624853,0.8603299999999999,0.1948,OSR1
130502,2,19886753,19911986,89,23,630211,0.27905,0.3901,TTC32
57539,2,19900260,20000123,325,31,634844,0.029088,0.4884,WDR35
4148,2,19982052,20022694,142,31,620441,0.80398,0.2107,MATN3
9741,2,20022650,20062028,168,27,628554,1.7914,0.036617000000000004,LAPTM4A
6382,2,20190797,20235433,211,36,634495,0.47948,0.3158,SDC1
23369,2,20238692,20362229,385,33,628475,-0.017378,0.50693,PUM2
388,2,20437071,20459445,85,25,625196,1.5908,0.055829,RHOB
64342,2,20607804,20661104,318,39,638416,-0.0059225,0.50236,HS1BP3
151449,2,20656664,20681490,106,31,629227,0.86224,0.19428,GDF7
60526,2,20674014,20833137,526,58,632517,0.4064,0.34221999999999997,LDAH
338,2,20989218,21054073,235,63,617616,2.089,0.018352,APOB
100129278,2,21096652,21157393,260,32,612870,-0.087285,0.53478,TDRD15
105377637,2,23372827,23412338,191,43,632041,0.75543,0.22499,LOC105377637
114818,2,23375427,23718613,1660,155,633798,5.6439,8.313799999999998e-09,KLHL29
54454,2,23675229,23937114,1096,34,627707,4.1247,1.8562999999999998e-05,ATAD2B
165324,2,23917271,24011000,417,35,629959,3.5283,0.0002091,UBXN2A
388931,2,24000083,24035874,152,31,628258,3.5301,0.00020773,MFSD2B
80304,2,24019336,24057426,138,32,631886,4.65,1.66e-06,C2orf44
2281,2,24039706,24077743,154,26,635621,4.5988,2.1246e-06,FKBP1B
51639,2,24057584,24086444,121,18,639601,4.2057,1.3012e-05,SF3B6
375190,2,24066874,24179638,486,38,637047,4.3023,8.453e-06,FAM228B
9540,2,24067428,24095215,119,14,647280,3.9494,3.9182e-05,TP53I3
375189,2,24104809,24133477,123,15,624900,3.9441,4.0054e-05,PFN4
653140,2,24165043,24201698,169,25,617591,1.7487,0.040168,FAM228A
50618,2,24192866,24370528,629,42,622375,3.1691,0.00076452,ITSN2
8648,2,24482050,24780702,964,49,631410,0.51163,0.30446,NCOA1
391356,2,24780267,24803382,101,20,628695,0.64452,0.25961999999999996,PTRHD1
79172,2,24783306,24832376,240,34,620810,0.25159000000000004,0.40068000000000004,CENPO
109,2,24809169,24929733,606,37,629813,1.6653,0.047925,ADCY3
51277,2,24933636,24982094,162,31,614838,0.6428699999999999,0.26015,DNAJC27
22979,2,25032104,25169135,464,57,625568,0.74406,0.22841999999999998,EFR3B
5443,2,25150853,25178871,96,29,633891,0.092687,0.46308,POMC
1788,2,25222961,25352590,368,71,622382,1.4221,0.07749500000000001,DNMT3A
1838,2,25367198,25683647,867,96,613831,2.2685,0.011649,DTNB
55252,2,25723753,25888474,572,31,630332,2.6497,0.0040284,ASXL2
3797,2,25916586,25992574,301,48,627248,-0.022341,0.5089100000000001,KIF3C
10890,2,26023860,26147454,454,34,608006,0.030226,0.48794,RAB10
150946,2,26163091,26212529,157,19,633661,0.46603999999999995,0.32059,GAREML
3030,2,26180635,26254726,212,17,625633,0.9858299999999999,0.16211,HADHA
3032,2,26234748,26300465,195,25,612814,0.92485,0.17752,HADHB
165082,2,26298173,26356817,233,51,627154,0.49467,0.31042,ADGRF3
85465,2,26336086,26405891,294,27,619681,-0.20237,0.58018,EPT1
92749,2,26391916,26466713,335,52,607435,0.72605,0.2339,DRC1
9381,2,26447203,26568698,577,74,626741,-0.39583,0.65389,OTOF
339778,2,26552556,26589529,152,36,626228,0.62759,0.26514,C2orf70
130106,2,26563764,26651411,358,64,622960,2.2229,0.01311,CIB4
3777,2,26682713,26741198,200,39,614723,4.1225,1.8737e-05,KCNK3
54978,2,26754274,26791231,83,17,627166,2.7358,0.0031114000000000003,SLC35F6
1058,2,26776014,26804589,80,12,619932,2.1674,0.0151,CENPA
56896,2,26838101,26960351,378,33,618689,2.9856,0.0014152000000000001,DPYSL5
22924,2,26960371,27037219,188,34,614943,2.4779,0.0066077,MAPRE3
54867,2,27022906,27051697,66,25,599052,2.6014,0.0046424,TMEM214
60509,2,27041423,27080622,109,32,600644,2.3791,0.0086769,AGBL5
100128731,2,27060472,27081699,59,21,612457,2.1265,0.016732,OST4
11117,2,27068567,27096404,66,18,610114,2.1456,0.015954,EMILIN1
3795,2,27076743,27110751,85,25,604420,2.3696,0.008904700000000002,KHK
10669,2,27089353,27129127,108,24,610789,1.9759,0.02408,CGREF1
84696,2,27113780,27140991,87,29,618600,2.903,0.0018482,ABHD1
10113,2,27120756,27144674,70,23,622301,2.7967,0.0025816999999999997,PREB
339779,2,27126847,27149464,73,21,625228,2.9014,0.0018576,PRR30
150921,2,27138933,27163576,72,19,631217,3.1574,0.00079587,TCF23
8884,2,27189587,27222307,132,21,627664,6.0342,7.9868e-10,SLC5A6
51374,2,27202031,27227178,98,19,637375,5.9388,1.4352000000000002e-09,ATRAID
790,2,27207390,27253792,188,28,637465,6.2379,2.2172e-10,CAD
7781,2,27244572,27285366,129,26,625895,6.4283,6.451e-11,SLC30A3
285126,2,27265421,27291430,68,20,620467,6.6566,1.4009000000000001e-11,DNAJC5G
57159,2,27272429,27317439,108,28,610729,7.1103,5.7915e-13,TRIM54
7349,2,27297397,27318262,49,20,601890,7.34,1.068e-13,UCN
4358,2,27299490,27335680,65,23,613080,7.5852,1.6598e-14,MPV17
2976,2,27315849,27367034,90,28,608932,7.7496,4.6074e-15,GTF3C2
8890,2,27354352,27380457,62,21,610042,7.4303,5.4179e-14,EIF2B4
9784,2,27360496,27387533,65,22,618704,7.6023,1.4544e-14,SNX17
130557,2,27367231,27390866,66,19,624375,6.1094,5e-10,ZNF513
5496,2,27371199,27419683,126,24,615049,6.1094,5e-10,PPM1G
29959,2,27418606,27452259,97,18,610738,7.3761,8.149e-14,NRBP1
200634,2,27432351,27456481,63,16,607747,6.1094,5e-10,KRTCAP3
26160,2,27434373,27499811,178,28,613814,6.1094,5e-10,IFT172
64838,2,27481883,27505296,74,21,614708,7.8387,2.2760000000000003e-15,FNDC4
2646,2,27486839,27533689,162,32,619315,6.9613,1.686e-12,GCKR
84226,2,27566522,27592722,60,16,629454,7.2407,2.2327e-13,C2orf16
84450,2,27572969,27633215,178,27,626368,7.3096,1.3395e-13,ZNF512
79635,2,27615638,27639031,81,15,642953,5.5064,1.8307e-08,CCDC121
11321,2,27618648,27660846,139,23,628455,4.2171,1.2374e-05,GPN1
9913,2,27632568,27673973,126,20,625283,3.2067,0.00067129,SUPT7L
22950,2,27653471,27704980,115,18,626910,3.1275,0.00088137,SLC4A1AP
105374378,2,27706068,27771921,140,35,620012,6.6381,1.5888000000000002e-11,LOC105374378
9553,2,27761717,27789741,73,27,609843,5.8020000000000005,3.2773000000000003e-09,MRPL33
64080,2,27771364,27900396,373,29,628070,4.4674,3.9593e-06,RBKS
9577,2,27880615,28348901,1622,77,628617,4.7738,9.037799999999999e-07,BRE
105374382,2,28348011,28375746,165,25,634977,1.8793,0.030102999999999998,LOC105374382
2355,2,28382759,28427312,139,28,633717,3.2417,0.00059417,FOSL2
151056,2,28478719,28653788,867,94,641597,2.6799,0.003682,PLB1
5500,2,28741748,28812940,279,33,618914,1.5039,0.06630499999999999,PPP1CB
245711,2,28800834,28860610,207,26,609707,0.63147,0.26387,SPDYA
55006,2,28839821,28880309,158,20,614582,0.5915600000000001,0.27707,TRMT61B
23160,2,28884643,28958220,360,23,627897,0.94505,0.17232,WDR43
165186,2,28971298,29062230,536,43,625407,2.7461,0.0030158000000000003,FAM179A
388939,2,29051373,29084838,192,40,624954,1.7459,0.040412000000000003,C2orf71
79745,2,29087676,29193813,414,51,627075,2.8997,0.0018675,CLIP4
238,2,29182774,29931611,3796,203,636822,1.9262,0.027038999999999997,ALK
51646,2,30136884,30170533,88,27,629755,3.842,6.1013999999999996e-05,YPEL5
81606,2,30221531,30270033,214,39,631387,3.3487,0.00040596,LBH
253558,2,30437226,30654225,991,33,641262,-0.28565,0.61243,LCLAT1
92291,2,30712771,30817484,618,84,630747,0.09236699999999999,0.4632,CAPN13
79623,2,30900465,31171688,1360,123,635406,2.7094,0.00337,GALNT14
440854,2,31163056,31243971,622,46,637089,0.43849,0.33052,CAPN14
30845,2,31224014,31279451,252,38,640321,1.2197,0.11127999999999999,EHD3
7498,2,31324309,31424749,470,74,638216,1.1509,0.12489000000000001,XDH
6716,2,31512488,31710784,762,42,628543,1.0514,0.14654,SRD5A2
51072,2,31857188,32021052,526,36,622736,2.0238,0.021496,MEMO1
84661,2,32011080,32049840,173,32,618512,1.7267,0.042112000000000004,DPY30
6683,2,32053552,32167637,459,37,617341,1.8542,0.031852,SPAST
55676,2,32155841,32234112,310,33,621911,2.3621,0.009086799999999999,SLC30A6
58484,2,32214449,32275743,206,34,617753,2.3502,0.009382,NLRC4
84272,2,32267889,32317364,194,48,606391,1.6278,0.051786,YIPF4
57448,2,32347028,32628899,1002,46,620635,1.3911,0.082098,BIRC6
55622,2,32618020,32831051,1027,54,635583,3.6133,0.00015114,TTC27
4052,2,32937300,33409509,2867,134,630612,-1.2819999999999998,0.9000799999999999,LTBP1
25780,2,33426349,33574731,766,114,630295,-0.33258000000000004,0.63027,RASGRP3
25940,2,33573661,33609362,139,32,638471,-0.69615,0.75683,FAM98A
51232,2,36345771,36561135,862,87,633106,0.67427,0.25006999999999996,CRIM1
9637,2,36542239,36608190,322,29,626385,0.069595,0.47226,FEZ2
5212,2,36686690,36824794,849,112,622985,-0.0084668,0.50338,VIT
6801,2,36827698,36976557,643,44,617625,1.4028,0.080344,STRN
54497,2,36970999,37094375,496,50,633012,0.6508,0.25759,HEATR5B
253635,2,37074451,37109244,116,20,629254,0.39516,0.34636,GPATCH11
5610,2,37094683,37167065,352,30,630177,0.51727,0.30249000000000004,EIF2AK2
391365,2,37157820,37198547,374,22,642592,1.1524,0.12458,SULT6B1
10153,2,37191629,37241597,236,47,622461,2.0969,0.017999,CEBPZ
55471,2,37221631,37259160,184,39,627604,2.8355,0.0022876999999999997,NDUFAF7
23683,2,37240502,37334772,505,33,634061,3.6969,0.00010915,PRKD3
25797,2,37334610,37383322,296,52,635289,2.3338,0.009803399999999999,QPCT
10602,2,37631882,37682535,292,41,626122,1.0291,0.15173,CDC42EP3
151393,2,37910845,38079970,753,48,621492,0.52431,0.30003,RMDN2
1545,2,38057603,38086181,129,25,600886,0.9946299999999999,0.15996,CYP1B1
105374860,2,38065387,38105569,212,38,622353,0.43662,0.33119,LOC105374860
64225,2,38284094,38388139,582,33,624270,0.071393,0.47153999999999996,ATL2
92906,2,38551978,38613036,236,34,629494,-0.31379,0.62316,HNRNPLL
130589,2,38655910,38744767,378,50,622804,0.69408,0.24381999999999998,GALM
6432,2,38733599,38761494,101,30,604460,-0.25323,0.59996,SRSF7
79833,2,38768185,38792456,86,19,615290,0.054060000000000004,0.47844,GEMIN6
90957,2,38787729,38885883,366,33,614759,-0.4945,0.68952,DHX57
729967,2,38865962,38892709,113,24,616502,-0.13272,0.55279,MORN2
100271715,2,38909363,38985449,238,52,621616,2.0753,0.018977,ARHGEF33
6654,2,38971549,39134744,517,29,624700,1.8795,0.030086,SOS1
105374861,2,39138212,39160198,91,19,627742,3.15,0.00081638,LOC105374861
344387,2,39164937,39256810,315,25,625056,3.3117,0.00046371,CDKL4
8491,2,39239266,39447312,747,51,622590,2.484,0.0064967,MAP4K3
130733,2,39655498,39727963,191,27,616923,0.76837,0.22113000000000002,TMEM178A
80745,2,39726060,39789276,253,25,621104,0.32369000000000003,0.37309000000000003,THUMPD2
6546,2,40102146,40522486,2248,141,633037,4.2638,1.005e-05,SLC8A1
400950,2,41925368,41963803,158,28,642108,-0.941,0.82665,C2orf91
91461,2,42038021,42068528,158,18,627922,0.7501,0.2266,PKDCC
27436,2,42159338,42342548,747,40,632869,1.9741,0.024184999999999998,EML4
9167,2,42340501,42379010,113,22,631703,2.4502,0.007138200000000001,COX7A2L
105374537,2,42403741,42435087,114,27,625375,1.7186,0.042845,LOC105374537
170850,2,42432017,42504097,274,43,623271,1.9777,0.02398,KCNG3
57504,2,42484569,42805030,1187,44,626196,-0.25778,0.6017100000000001,MTA3
165140,2,42752499,42774261,114,35,617034,0.046442000000000004,0.48148,OXER1
23498,2,42757089,42803138,256,29,633849,-0.42256000000000005,0.66369,HAAO
105374567,2,42798519,42981692,963,82,631220,0.37736,0.35295,LOC105374567
678,2,43212402,43236606,82,29,606968,2.1181,0.017083,ZFP36L2
63892,2,43220836,43606056,1526,43,629999,2.2115,0.0135,THADA
130271,2,43627300,43777987,790,52,630450,2.5515,0.0053635,PLEKHH2
728819,2,43665153,43686322,148,19,616283,1.5875,0.056204,C1GALT1C1L
51626,2,43764039,43837950,427,37,624671,1.8377,0.033054,DYNC2LI1
64240,2,43796155,43848865,302,41,622983,2.2736,0.011493999999999999,ABCG5
64241,2,43818954,43890189,489,31,630779,2.1709,0.014969999999999999,ABCG8
10128,2,43876224,44006005,576,39,631510,5.664,7.3927e-09,LRPPRC
5495,2,44158803,44254425,325,35,621253,0.9719200000000001,0.16554000000000002,PPM1B
6519,2,44265458,44330824,274,30,629506,0.18716,0.42577,SLC3A1
9581,2,44307607,44371862,286,30,629349,0.44361999999999996,0.32866,PREPL
79823,2,44351904,44782592,1699,61,630655,2.0001,0.022746000000000002,CAMKMT
6496,2,44931729,44976751,233,56,639772,7.7352,5.1625e-15,SIX3
10736,2,44995182,45019610,126,25,629018,3.2204,0.00063997,SIX2
55133,2,45378680,45621295,1087,51,626607,-0.23767,0.5939300000000001,SRBD1
102724965,2,45638733,45660986,116,24,643850,1.8607,0.031394,LOC102724965
5581,2,45641315,46197990,2875,265,637772,1.4549,0.07284600000000001,PRKCE
2034,2,46287402,46396703,490,70,635820,-0.071397,0.52846,EPAS1
388946,2,46469497,46494579,154,24,628447,-0.47523999999999994,0.68269,TMEM247
90423,2,46479355,46552412,340,40,636689,0.12432,0.45053000000000004,ATP6V1E2
23433,2,46532728,46594688,214,44,635322,0.70305,0.24101,RHOQ
5281,2,46571274,46627112,192,35,636741,0.42152,0.33669,PIGF
9419,2,46607172,46640176,136,24,630609,0.51749,0.30241,CRIPT
9655,2,46688960,46772788,455,42,638678,0.8073600000000001,0.20973000000000003,SOCS5
90411,2,46891870,46951855,349,34,648806,-0.71988,0.7642,MCFD2
57217,2,46906129,47086136,1040,83,640707,-1.6433,0.94984,TTC7A
285051,2,47076991,47165378,590,62,631692,0.81722,0.2069,C2orf61
805,2,47150082,47186601,165,30,631866,1.6584,0.048618,CALM2
4072,2,47359148,47397028,181,39,620272,1.6275,0.051815,EPCAM
4436,2,47393067,47574579,843,66,626102,0.72858,0.23313000000000003,MSH2
56660,2,47506574,47580331,295,65,636510,0.73636,0.23076,KCNK12
2956,2,47773082,47816953,185,33,631567,2.3524,0.0093272,MSH6
80204,2,47796920,47916535,491,39,622182,1.3874,0.08266799999999999,FBXO11
3344,2,48304644,48389295,371,33,631226,1.8989,0.028788,FOXN2
129285,2,48430769,48525392,442,44,632376,2.0801,0.01876,PPP1R21
286749,2,48519925,48786517,1472,107,635833,4.5436,2.7656e-06,STON1-GTF2A1L
11037,2,48520169,48608515,492,55,640027,3.8616,5.6335e-05,STON1
11036,2,48607780,48689609,398,37,632894,2.7031,0.0034345,GTF2A1L
3973,2,48676774,48765741,512,65,633346,3.8398,6.1564e-05,LHCGR
2492,2,48856435,49164527,1670,102,634994,1.444,0.07437300000000001,FSHR
9378,2,49908505,51042536,4993,192,636102,2.5696,0.005091,NRXN1
51130,2,53659980,53797009,626,44,634082,1.6028,0.054485000000000006,ASB3
100302652,2,53660293,53870033,890,43,632991,1.5894,0.055980999999999996,GPR75-ASB3
494143,2,53757792,53785150,121,29,636461,1.3765,0.084334,CHAC2
27248,2,53776931,53836928,213,34,633703,1.8833,0.029827999999999997,ERLEC1
10936,2,53842913,53870033,87,19,635063,1.2536,0.10499000000000001,GPR75
23198,2,53854067,53980840,505,35,631123,2.6068,0.0045692,PSME4
98,2,54105273,54315300,928,60,628353,1.8282,0.033759,ACYP2
