GENE	CHR	START	STOP	NSNPS	NPARAM	N	ZSTAT	P	SYMBOL
ENSG00000182783	1	248711784	248732797	5	2	361192	0.64939	0.25804	OR2T29
ENSG00000183310	1	248727022	248748080	18	4	361186	-0.2259	0.58936	OR2T34
ENSG00000184022	1	248746052	248767100	7	5	361193	-0.24894	0.5983	OR2T10
ENSG00000183130	1	248779420	248800491	8	3	361192	0.94515	0.17229	OR2T11
ENSG00000177151	1	248791588	248812559	5	2	361194	0.13569	0.44603	OR2T35
ENSG00000187701	1	248803232	248824185	35	9	361193	0.18371	0.42712	OR2T27
ENSG00000189181	1	248834628	248855629	75	8	361194	0.022144	0.49117	OR14I1
ENSG00000266949	1	248892716	248913150	91	9	361194	0.74073	0.22943	LYPD8
ENSG00000175137	1	249094648	249130832	128	15	361193	0.4264	0.33491	SH3BP5L
ENSG00000171161	1	249122409	249153716	87	15	361193	-0.37563	0.6464	ZNF672
ENSG00000171163	1	249134205	249163343	66	14	361194	-0.82651	0.79574	ZNF692
ENSG00000185220	1	249190395	249224145	102	14	361193	0.14167	0.44367	PGBD2
ENSG00000184731	2	28814	56870	87	13	361194	1.5906	0.05585	FAM110C
ENSG00000035115	2	207730	276398	176	22	361194	1.1278	0.1297	SH3YL1
ENSG00000143727	2	254140	288283	82	13	361194	0.73407	0.23145	ACP1
ENSG00000189292	2	269558	298851	67	14	361194	0.81053	0.20882	FAM150B
ENSG00000151353	2	657335	687439	120	34	361194	0.81666	0.20706	TMEM18
ENSG00000172554	2	936554	1381385	2365	97	361194	0.83019	0.20322	SNTG2
ENSG00000115705	2	1367995	1557483	1006	67	361193	1.1603	0.12296	TPO
ENSG00000130508	2	1625659	1758624	622	83	361194	2.2511	0.01219	PXDN
ENSG00000186487	2	1782885	2345032	2510	132	361194	0.037748	0.48494	MYT1L
ENSG00000032389	2	3182696	3391653	891	70	361194	0.5004	0.3084	TSSC1
ENSG00000171853	2	3373446	3498865	682	67	361194	0.33785	0.36774	TRAPPC12
ENSG00000182551	2	3491132	3533507	262	24	361193	1.9263	0.027034	ADI1
ENSG00000255767	2	3569574	3605547	130	28	361194	-0.55502	0.71056	RP13-512J5.1
ENSG00000171865	2	3582383	3616206	202	34	361194	-0.31148	0.62228	RNASEH1
ENSG00000171863	2	3612795	3638509	157	38	361193	0.36484	0.35761	RPS7
ENSG00000118004	2	3632426	3702048	350	76	361193	-0.89062	0.81343	COLEC11
ENSG00000151360	2	3695785	3760261	385	43	361194	-1.0672	0.85706	ALLC
ENSG00000214866	2	3741453	3846122	528	65	361194	-0.61787	0.73167	DCDC2C
ENSG00000176887	2	5822799	5851516	108	28	361193	1.4327	0.075967	SOX11
ENSG00000272268	2	6101712	6124374	88	22	361194	-1.151	0.87514	DKFZP761K2322
ENSG00000134326	2	6970701	7016766	61	27	361194	-0.98501	0.83769	CMPK2
ENSG00000134321	2	6995937	7048370	82	26	361194	-1.5439	0.93869	RSAD2
ENSG00000151692	2	7047523	7218417	647	66	361194	0.20902	0.41722	RNF144A
ENSG00000115738	2	8808975	8834583	84	24	361194	-0.40451	0.65708	ID2
ENSG00000134313	2	8855408	8987760	343	53	361194	-1.671	0.95264	KIDINS220
ENSG00000143797	2	8982820	9153942	488	39	361194	-0.33691	0.63191	MBOAT2
ENSG00000151693	2	9336894	9555812	742	54	361194	0.22389	0.41142	ASAP2
ENSG00000119185	2	9533604	9573676	146	28	361193	-0.462	0.67796	ITGB1BP1
ENSG00000119203	2	9553697	9623230	185	32	361193	-0.72429	0.76556	CPSF3
ENSG00000134330	2	9603787	9646672	119	28	361193	-0.50719	0.69399	IAH1
ENSG00000151694	2	9618615	9705921	237	39	361194	0.46533	0.32085	ADAM17
ENSG00000134308	2	9714101	9781143	203	36	361194	1.2925	0.098096	YWHAQ
ENSG00000115750	2	9973483	10084545	630	35	361194	-0.0091876	0.50367	TAF1B
ENSG00000134317	2	10075341	10152411	547	42	361194	-0.60348	0.7269	GRHL1
ENSG00000172059	2	10172976	10204963	122	36	361194	0.51601	0.30292	KLF11
ENSG00000205795	2	10186907	10231071	186	41	361194	1.1536	0.12433	CYS1
ENSG00000233502	2	10213908	10236228	117	28	361194	0.31368	0.37688	AC104794.4
ENSG00000171848	2	10252455	10281545	63	21	361194	0.48967	0.31218	RRM2
ENSG00000163009	2	10271509	10361851	391	54	361194	0.29143	0.38536	C2orf48
ENSG00000115756	2	10433015	10577743	691	93	361194	1.2146	0.11226	HPCAL1
ENSG00000115758	2	10570094	10598630	114	25	361194	1.1116	0.13315	ODC1
ENSG00000115761	2	10700892	10840101	655	35	361194	0.14431	0.44263	NOL10
ENSG00000143882	2	10851775	10935236	387	58	361194	2.0575	0.019818	ATP6V1C2
ENSG00000143870	2	10913517	10988103	459	42	361194	0.98791	0.1616	PDIA6
ENSG00000232056	2	10977703	11005081	178	46	361194	-0.98003	0.83646	AC092687.4
ENSG00000162975	2	11042063	11064350	87	24	361194	0.99481	0.15992	KCNF1
ENSG00000150873	2	11263179	11296916	183	24	361194	-0.5568	0.71117	C2orf50
ENSG00000162976	2	11285324	11329000	210	38	361194	0.91155	0.181	PQLC3
ENSG00000134318	2	11309887	11498456	630	29	361194	1.8288	0.033715	ROCK2
ENSG00000169016	2	11574501	11616297	217	16	361194	0.92793	0.17672	E2F6
ENSG00000269074	2	11593927	11616274	104	16	361194	1.0539	0.14597	AC099344.1
ENSG00000196208	2	11664242	11792914	505	69	361194	2.4764	0.0066364	GREB1
ENSG00000169006	2	11788304	11820290	125	36	361194	0.62032	0.26752	NTSR2
ENSG00000134324	2	11807721	11977535	758	80	361194	-0.66122	0.74576	LPIN1
ENSG00000071575	2	12847015	12892860	148	29	361194	1.9668	0.024603	TRIB2
ENSG00000162981	2	14762810	14800933	90	18	361194	0.38643	0.34959	FAM84A
ENSG00000265629	2	14765215	14800933	86	18	361194	0.40387	0.34315	AC011897.1
ENSG00000151779	2	15297032	15711454	1073	110	361194	0.58711	0.27857	NBAS
ENSG00000079785	2	15721302	15781235	256	21	361194	1.5723	0.057937	DDX1
ENSG00000231031	2	15820906	15894463	316	62	361194	1.4128	0.078853	AC008271.1
ENSG00000134323	2	16070686	16097129	105	25	361194	1.019	0.15411	MYCN
ENSG00000197872	2	16720727	16857599	551	78	361194	-0.52813	0.7013	FAM49A
ENSG00000214842	2	17681851	17709706	130	16	361194	-1.0686	0.85738	RAD51AP2
ENSG00000163032	2	17710393	17848285	676	39	361194	-0.94269	0.82708	VSNL1
ENSG00000163029	2	17835079	17991509	737	39	361194	-0.47307	0.68192	SMC6
ENSG00000178295	2	17925125	17976632	242	34	361194	-0.59528	0.72417	GEN1
ENSG00000151379	2	17987763	18008368	137	25	361194	-0.78927	0.78502	MSGN1
ENSG00000170745	2	18049114	18552882	2565	169	361194	0.51337	0.30385	KCNS3
ENSG00000240857	2	18725989	18751946	79	30	361194	-0.24306	0.59602	RDH14
ENSG00000250741	2	18726811	18780830	166	38	361194	-0.40503	0.65727	NT5C1B-RDH14
ENSG00000185013	2	18727050	18780838	166	38	361194	-0.40503	0.65727	NT5C1B
ENSG00000143867	2	19541246	19568414	115	35	361194	0.41269	0.33992	OSR1
ENSG00000183891	2	20086404	20111747	93	25	361194	-0.62479	0.73394	TTC32
ENSG00000118965	2	20100021	20199892	335	31	361194	-0.88753	0.8126	WDR35
ENSG00000132031	2	20181872	20222455	141	29	361194	-0.66422	0.74672	MATN3
ENSG00000068697	2	20222411	20261789	136	26	361194	-0.22323	0.58832	LAPTM4A
ENSG00000115884	2	20390558	20435194	198	34	361194	-0.20566	0.58147	SDC1
ENSG00000055917	2	20438452	20561995	436	37	361194	-1.2455	0.89352	PUM2
ENSG00000143878	2	20636835	20659200	72	24	361194	0.85997	0.1949	RHOB
ENSG00000118960	2	20750208	20860849	564	59	361194	-0.35241	0.63774	HS1BP3
ENSG00000143869	2	20856424	20883418	104	35	361194	1.419	0.077952	GDF7
ENSG00000118961	2	20873788	21032882	522	57	361194	0.79986	0.2119	C2orf43
ENSG00000084674	2	21214301	21276945	238	74	361194	0.76625	0.22176	APOB
ENSG00000218819	2	21336789	21376144	144	32	361194	0.12215	0.45139	TDRD15
ENSG00000119771	2	23598088	23941481	1526	159	361194	0.69143	0.24465	KLHL29
ENSG00000224361	2	23719913	23757214	126	29	361194	-0.28014	0.61032	AC011239.1
ENSG00000119778	2	23961534	24159984	779	32	361194	-0.11787	0.54691	ATAD2B
ENSG00000173960	2	24140155	24237779	441	36	361194	0.07587	0.46976	UBXN2A
ENSG00000205639	2	24222951	24296191	290	42	361194	-0.42854	0.66587	MFSD2B
ENSG00000163026	2	24242210	24282445	143	33	361194	-0.13278	0.55281	C2orf44
ENSG00000119782	2	24262571	24296551	142	22	361194	-0.58416	0.72044	FKBP1B
ENSG00000115128	2	24280454	24309313	136	17	361194	-0.30139	0.61844	SF3B14
ENSG00000219626	2	24289396	24402509	472	34	361194	-0.23334	0.59225	FAM228B
ENSG00000115129	2	24290303	24318731	140	14	361194	-0.34236	0.63396	TP53I3
ENSG00000176732	2	24328241	24356347	129	13	361194	-0.33192	0.63003	PFN4
ENSG00000266118	2	24337236	24423305	313	35	361194	-0.26332	0.60385	RP11-507M3.1
ENSG00000186453	2	24387938	24433718	157	27	361194	0.42495	0.33544	FAM228A
ENSG00000198399	2	24415733	24593583	386	54	361194	0.6214	0.26717	ITSN2
ENSG00000084676	2	24704783	25003571	914	45	361194	-0.59144	0.72289	NCOA1
ENSG00000184924	2	25002603	25026251	83	19	361194	0.56077	0.28748	PTRHD1
ENSG00000138092	2	25006005	25055245	190	33	361194	-0.05362	0.52138	CENPO
ENSG00000138031	2	25032038	25152708	615	41	361194	1.7685	0.038488	ADCY3
ENSG00000115137	2	25156505	25204963	136	35	361194	1.5223	0.063962	DNAJC27
ENSG00000084710	2	25254999	25388243	449	52	361194	1.025	0.15268	EFR3B
ENSG00000115138	2	25373722	25401772	98	29	361194	1.8718	0.030615	POMC
ENSG00000119772	2	25445845	25575459	319	70	361194	2.436	0.007425	DNMT3A
ENSG00000138101	2	25590067	25906503	856	96	361194	1.2261	0.11009	DTNB
ENSG00000143970	2	25946622	26111385	578	29	361194	0.69221	0.2444	ASXL2
ENSG00000084731	2	26139471	26215618	285	41	361194	2.0203	0.021677	KIF3C
ENSG00000268412	2	26241074	26261481	54	25	361194	0.33024	0.37061	AC013449.1
ENSG00000084733	2	26246976	26370323	329	53	361194	1.7473	0.040291	RAB10
ENSG00000157833	2	26385960	26422532	80	29	361194	-0.30134	0.61842	GAREML
ENSG00000084754	2	26403504	26477594	136	29	361194	0.066945	0.47331	HADHA
ENSG00000138029	2	26456038	26523336	189	22	361194	0.30864	0.3788	HADHB
ENSG00000173567	2	26521041	26579685	204	53	361194	0.68677	0.24611	GPR113
ENSG00000138018	2	26521415	26628759	377	50	361194	0.84943	0.19782	EPT1
ENSG00000157856	2	26614784	26689579	278	53	361194	0.5712	0.28393	DRC1
ENSG00000115155	2	26670071	26791566	505	81	361194	-0.040086	0.51599	OTOF
ENSG00000173557	2	26775450	26812400	129	35	361194	-0.26408	0.60414	C2orf70
ENSG00000157884	2	26794070	26874236	252	60	361194	-0.02989	0.51192	CIB4
ENSG00000171303	2	26905619	26966288	130	45	361194	0.41766	0.3381	KCNK3
ENSG00000213699	2	26977152	27014099	72	11	361194	-0.39594	0.65393	SLC35F6
ENSG00000115163	2	26977157	27033935	137	15	361194	-0.32307	0.62668	CENPA
ENSG00000157851	2	27060615	27183219	347	31	361194	-0.65997	0.74536	DPYSL5
ENSG00000084764	2	27183480	27260064	126	53	361194	0.11286	0.45507	MAPRE3
ENSG00000119777	2	27245778	27274563	49	30	361193	0.38546	0.34995	TMEM214
ENSG00000084693	2	27255232	27303490	95	46	361194	-0.086117	0.53431	AGBL5
ENSG00000228474	2	27283340	27304641	47	26	361194	-0.29969	0.61779	OST4
ENSG00000138080	2	27291435	27319271	49	24	361194	-0.98392	0.83742	EMILIN1
ENSG00000138030	2	27299615	27333640	76	37	361194	-0.75527	0.77496	KHK
ENSG00000138028	2	27311757	27351995	107	29	361194	-0.96531	0.8328	CGREF1
ENSG00000143994	2	27336682	27363680	97	28	361194	0.092652	0.46309	ABHD1
ENSG00000138073	2	27343624	27367543	72	25	361194	0.52943	0.29826	PREB
ENSG00000186143	2	27349723	27372278	75	27	361194	1.0973	0.13625	C2orf53
ENSG00000163792	2	27361872	27386378	65	25	361194	1.0575	0.14514	TCF23
ENSG00000138074	2	27412455	27445826	114	26	361194	-0.25927	0.60229	SLC5A6
ENSG00000138085	2	27424895	27450046	95	22	361194	-0.099204	0.53951	ATRAID
ENSG00000084774	2	27430258	27476811	203	31	361194	-0.79104	0.78554	CAD
ENSG00000115194	2	27466552	27508685	145	27	361194	-0.71998	0.76423	SLC30A3
ENSG00000163793	2	27488289	27514367	76	20	361194	-0.29526	0.6161	DNAJC5G
ENSG00000138100	2	27495260	27540307	109	25	361194	0.54649	0.29236	TRIM54
ENSG00000163794	2	27520268	27541313	51	19	361194	0.85937	0.19507	UCN
ENSG00000115204	2	27522360	27558547	72	24	361194	0.75253	0.22587	MPV17
ENSG00000115207	2	27538716	27589868	118	28	361194	0.21357	0.41544	GTF3C2
ENSG00000115211	2	27577219	27603353	75	20	361194	1.3198	0.093458	EIF2B4
ENSG00000115234	2	27583389	27609995	75	20	361194	1.1416	0.12682	SNX17
ENSG00000163795	2	27590098	27613657	71	21	361194	1.3165	0.094008	ZNF513
ENSG00000115241	2	27594061	27642554	141	23	361194	1.0882	0.13825	PPM1G
ENSG00000115216	2	27640657	27675126	111	17	361194	0.81795	0.20669	NRBP1
ENSG00000157992	2	27655233	27679348	72	15	361194	1.1828	0.11845	KRTCAP3
ENSG00000138002	2	27657238	27722656	205	28	361194	0.88766	0.18736	IFT172
ENSG00000115226	2	27704750	27728112	84	22	361194	0.68822	0.24566	FNDC4
ENSG00000084734	2	27709709	27756554	163	34	361194	0.64007	0.26106	GCKR
ENSG00000233438	2	27750253	27800011	158	21	361194	0.86145	0.1945	AC109829.1
ENSG00000221843	2	27789389	27815588	70	19	361194	0.54336	0.29344	C2orf16
ENSG00000243943	2	27795897	27868041	257	26	361194	0.91783	0.17936	ZNF512
ENSG00000176714	2	27838506	27861879	89	18	361194	1.039	0.14941	CCDC121
ENSG00000198522	2	27841114	27884375	147	26	361194	1.57	0.058203	GPN1
ENSG00000119760	2	27863679	27896676	93	15	361194	1.6413	0.050363	SUPT7L
ENSG00000163798	2	27876338	27927840	118	17	361194	1.6128	0.053398	SLC4A1AP
ENSG00000205334	2	27918653	27948599	50	19	361194	1.1843	0.11814	AC074091.13
ENSG00000243147	2	27984584	28220954	658	44	361194	-0.55336	0.70999	MRPL33
ENSG00000268656	2	27988851	28019186	84	24	361194	0.49408	0.31062	AC110084.1
ENSG00000171174	2	27994231	28123965	394	34	361194	-0.31535	0.62375	RBKS
ENSG00000158019	2	28102808	28571768	1470	91	361194	-1.4077	0.9204	BRE
ENSG00000075426	2	28605315	28650179	115	24	361194	1.0193	0.15403	FOSL2
ENSG00000163803	2	28670012	28876654	884	112	361194	3.5303	0.00020757	PLB1
ENSG00000213639	2	28964506	29035806	207	49	361194	0.78599	0.21594	PPP1CB
ENSG00000163806	2	28995383	29083477	280	34	361194	1.3855	0.082954	SPDYA
ENSG00000171103	2	29062687	29103167	155	18	361194	2.5093	0.0060491	TRMT61B
ENSG00000163811	2	29107509	29181088	297	23	361194	1.6361	0.050906	WDR43
ENSG00000189350	2	29169477	29294239	599	58	361194	1.0158	0.15486	FAM179A
ENSG00000179270	2	29273842	29307127	184	36	361194	0.78996	0.21478	C2orf71
ENSG00000115295	2	29310571	29422509	433	52	361194	-0.29566	0.61626	CLIP4
ENSG00000171094	2	29405640	30154432	3153	218	361194	1.3106	0.095001	ALK
ENSG00000119801	2	30359807	30393399	87	26	361194	0.41322	0.33972	YPEL5
ENSG00000213626	2	30444397	30556596	496	62	361194	0.29572	0.38372	LBH
ENSG00000172954	2	30660092	30877091	879	36	361194	2.4233	0.0076895	LCLAT1
ENSG00000162949	2	30935637	31053408	566	92	361194	0.024219	0.49034	CAPN13
ENSG00000158089	2	31123333	31388068	1234	125	361194	0.89391	0.18569	GALNT14
ENSG00000214711	2	31385924	31466724	535	36	361194	-0.12931	0.55144	CAPN14
ENSG00000013016	2	31446880	31502313	155	35	361194	0.070881	0.47175	EHD3
ENSG00000158125	2	31547187	31647581	413	72	361194	-1.3521	0.91183	XDH
ENSG00000162959	2	32080129	32246299	585	36	361194	-1.2798	0.8997	MEMO1
ENSG00000162961	2	32082878	32274881	722	42	361194	-1.3981	0.91895	DPY30
ENSG00000021574	2	32278680	32392706	523	33	361194	-1.7372	0.95883	SPAST
ENSG00000152683	2	32380933	32459448	272	44	361194	-1.7144	0.95677	SLC30A6
ENSG00000091106	2	32439522	32500923	164	62	361193	-0.33591	0.63153	NLRC4
ENSG00000119820	2	32492979	32551663	233	53	361193	-0.17149	0.56808	YIPF4
ENSG00000115760	2	32572096	32853966	1124	43	361194	1.0658	0.14325	BIRC6
ENSG00000018699	2	32843099	33056118	1050	64	361194	0.41311	0.33976	TTC27
ENSG00000049323	2	33162039	33634576	2678	128	361194	0.88218	0.18884	LTBP1
ENSG00000152689	2	33651391	33799817	688	118	361194	0.90678	0.18226	RASGRP3
ENSG00000119812	2	33798725	33834449	115	34	361194	2.1384	0.016244	FAM98A
ENSG00000150938	2	36573069	36788278	815	86	361194	0.14241	0.44338	CRIM1
ENSG00000217075	2	36748948	36789411	184	34	361194	0.35285	0.3621	AC007401.2
ENSG00000171055	2	36768570	36883230	571	46	361194	0.32936	0.37094	FEZ2
ENSG00000205221	2	36913833	37051935	583	122	361194	0.77459	0.21929	VIT
ENSG00000268688	2	37058327	37078530	45	20	361193	0.93528	0.17482	AC007382.1
ENSG00000115808	2	37060783	37203615	542	42	361194	0.37555	0.35362	STRN
ENSG00000008869	2	37185526	37321485	572	45	361194	1.5135	0.065076	HEATR5B
ENSG00000152133	2	37301594	37336387	115	22	361194	1.9382	0.0263	GPATCH11
ENSG00000055332	2	37316353	37394208	383	30	361194	1.5537	0.060125	EIF2AK2
ENSG00000138068	2	37384963	37433741	423	24	361194	0.77046	0.22051	SULT6B1
ENSG00000218739	2	37413631	37453336	195	36	361194	1.6177	0.052863	CEBPZ-AS1
ENSG00000115816	2	37418755	37468856	238	46	361194	2.1118	0.017351	CEBPZ
ENSG00000003509	2	37448774	37490546	206	39	361194	1.8172	0.034594	NDUFAF7
ENSG00000115825	2	37467645	37561951	536	30	361194	2.1177	0.0171	PRKD3
ENSG00000115828	2	37561717	37610465	296	52	361194	1.9477	0.025726	QPCT
ENSG00000163171	2	37859032	37975611	592	63	361194	-0.56474	0.71388	CDC42EP3
ENSG00000115841	2	38140330	38304285	679	52	361194	0.49682	0.30966	RMDN2
ENSG00000138061	2	38284116	38347044	325	44	361194	0.13877	0.44482	CYP1B1
ENSG00000119787	2	38512022	38614427	592	33	361194	-0.44926	0.67338	ATL2
ENSG00000143889	2	38779120	38840728	254	26	361194	-1.0761	0.85905	HNRNPLL
ENSG00000143891	2	38883052	38978379	360	47	361194	1.1071	0.13413	GALM
ENSG00000115875	2	38960741	38988636	71	37	361194	-0.067626	0.52696	SRSF7
ENSG00000152147	2	38968676	39022142	149	50	361194	-0.59965	0.72563	GEMIN6
ENSG00000163214	2	39014871	39113075	297	44	361194	-1.0023	0.84191	DHX57
ENSG00000188010	2	39093103	39166213	227	52	361194	-1.2687	0.89772	MORN2
ENSG00000214694	2	39107021	39212590	275	62	361194	-0.77415	0.78058	ARHGEF33
ENSG00000269210	2	39176764	39197483	55	30	361194	0.040766	0.48374	AC019171.1
ENSG00000115904	2	39198537	39361486	371	54	361194	-0.37988	0.64798	SOS1
ENSG00000205111	2	39392787	39466729	197	33	361194	-0.50121	0.69189	CDKL4
ENSG00000011566	2	39466407	39674453	548	52	361194	0.3447	0.36516	MAP4K3
ENSG00000152154	2	39882122	39955103	202	25	361194	-0.46599	0.67939	TMEM178A
ENSG00000138050	2	39953200	40016407	248	34	361194	-0.56884	0.71527	THUMPD2
ENSG00000183023	2	40314410	40848193	2605	179	361194	3.4689	0.00026129	SLC8A1
ENSG00000268898	2	40478147	40500117	123	24	361194	-2.0364	0.97915	AC007377.1
ENSG00000205086	2	42152508	42191406	146	25	361194	3.8155	6.7949e-05	C2orf91
ENSG00000162878	2	42265160	42295668	156	15	361194	7.4569	4.4298e-14	PKDCC
ENSG00000143924	2	42386490	42569688	702	39	361194	-0.19086	0.57568	EML4
ENSG00000115944	2	42550686	42662228	357	42	361194	-0.93542	0.82521	COX7A2L
ENSG00000171126	2	42659157	42731237	253	43	361193	0.44735	0.32731	KCNG3
ENSG00000057935	2	42711709	42994087	795	90	361194	1.6342	0.051105	MTA3
ENSG00000162881	2	42979642	43001401	97	36	361194	0.20822	0.41753	OXER1
ENSG00000162882	2	42984229	43029733	207	34	361194	-0.054217	0.52162	HAAO
ENSG00000115970	2	43383800	43833185	1905	76	361194	5.0183	2.6065e-07	THADA
ENSG00000152518	2	43439541	43463748	86	29	361194	3.8789	5.2462e-05	ZFP36L2
ENSG00000152527	2	43854412	44005126	690	65	361194	0.68193	0.24764	PLEKHH2
ENSG00000138036	2	43991178	44047149	363	28	361194	-1.0618	0.85584	DYNC2LI1
ENSG00000138075	2	44029611	44076004	279	37	361194	-1.3686	0.91444	ABCG5
ENSG00000143921	2	44056103	44115605	449	24	361194	1.0691	0.14251	ABCG8
ENSG00000138095	2	44103647	44233144	527	38	361194	2.2094	0.013572	LRPPRC
ENSG00000138032	2	44385108	44481523	264	29	361194	-0.19541	0.57746	PPM1B
ENSG00000138079	2	44492599	44558633	214	53	361194	-0.47171	0.68143	SLC3A1
ENSG00000138078	2	44533420	44599001	244	59	361194	-0.41874	0.6623	PREPL
ENSG00000143919	2	44579089	45009731	1279	93	361194	0.080263	0.46801	CAMKMT
ENSG00000138083	2	45158902	45183216	112	30	361194	-0.72577	0.76601	SIX3
ENSG00000170577	2	45222300	45246569	117	22	361194	-0.068317	0.52723	SIX2
ENSG00000068784	2	45605819	45849304	1003	45	361194	1.1362	0.12794	SRBD1
ENSG00000171132	2	45868484	46425129	2545	273	361194	2.5544	0.005319	PRKCE
ENSG00000116016	2	46510806	46623836	458	76	361194	1.1445	0.1262	EPAS1
ENSG00000187600	2	46646329	46721564	380	30	361194	1.5741	0.057737	TMEM247
ENSG00000250565	2	46707889	46779696	319	40	361194	2.1843	0.01447	ATP6V1E2
ENSG00000119729	2	46758945	46820260	218	46	361194	1.7949	0.036337	RHOQ
ENSG00000151665	2	46798076	46854258	212	38	361194	1.3341	0.09109	PIGF
ENSG00000119878	2	46833555	46862881	131	24	361194	1.871	0.030671	CRIPT
ENSG00000171150	2	46916091	47000268	437	47	361194	-0.14154	0.55628	SOCS5
ENSG00000222005	2	47033807	47059796	119	33	361193	-1.4907	0.93198	LINC01118
ENSG00000239332	2	47033836	47096146	315	61	361194	-1.9619	0.97511	LINC01119
ENSG00000180398	2	47119009	47178994	358	30	361194	0.19968	0.42087	MCFD2
ENSG00000068724	2	47133296	47313276	957	78	361194	1.2418	0.10715	TTC7A
ENSG00000239605	2	47262677	47392517	715	94	361194	1.9298	0.026816	C2orf61
ENSG00000273269	2	47283080	47413650	652	85	361194	2.0447	0.02044	RP11-761B3.1
ENSG00000143933	2	47377221	47413740	132	30	361194	-0.47174	0.68144	CALM2
ENSG00000119888	2	47562297	47624740	324	49	361194	-1.1356	0.87194	EPCAM
ENSG00000095002	2	47620108	47799450	822	57	361194	-0.94299	0.82716	MSH2
ENSG00000184261	2	47733720	47808078	283	62	361194	-0.69959	0.75791	KCNK12
ENSG00000269563	2	47789601	47811998	102	30	361194	-0.014281	0.5057	AC138655.1
ENSG00000116062	2	47912669	48047240	584	56	361194	0.65524	0.25616	MSH6
ENSG00000138081	2	48006455	48142932	659	39	361194	-0.1252	0.54982	FBXO11
