	SYMBOL	P	CHR	START	STOP	NSNPS	NPARAM	N	ZSTAT
2190	CCDC121	0.00013502	2	27625638	27629031	56	17	117241	3.6425
2191	GPN1	0.00023631	2	27628648	27650846	112	20	117241	3.4958
2192	SUPT7L	0.0003601	2	27642568	27663973	115	19	117241	3.3818
2193	SLC4A1AP	0.00024869	2	27663471	27694980	133	24	117241	3.4822
2194	LOC105374378	0.00025747	2	27716068	27761921	205	36	117241	3.4729
2195	MRPL33	0.015164	2	27771717	27779741	90	14	117241	2.1658
2196	RBKS	0.003114	2	27781364	27890396	391	36	117241	2.7355
2197	BRE	0.0082283	2	27890615	28338901	1291	54	117241	2.3986
2198	LOC105374382	0.093036	2	28358011	28365746	141	26	117241	1.3223
2199	FOSL2	0.11464	2	28392759	28417312	187	34	117241	1.2022
2200	PLB1	3.6765e-07	2	28488719	28643788	645	67	117241	4.9518
2201	PPP1CB	0.92681	2	28751748	28802940	377	52	117241	-1.4525
2202	SPDYA	0.1254	2	28810834	28850610	316	41	117241	1.1484
2203	TRMT61B	0.10932	2	28849821	28870309	213	23	117241	1.2302
2204	WDR43	0.18603	2	28894643	28948220	282	41	117241	0.89262
2205	FAM179A	0.68056	2	28981298	29052230	326	30	117241	-0.46926
2206	C2orf71	0.70767	2	29061373	29074838	122	21	117241	-0.54658
2207	CLIP4	0.60897	2	29097676	29183813	473	30	117241	-0.27663
2208	ALK	0.33115	2	29192774	29921611	3768	215	117241	0.43675
2209	YPEL5	0.46105	2	30146884	30160533	140	17	117241	0.097795
2210	LBH	0.23211	2	30231531	30260033	159	36	117241	0.73191
2211	LCLAT1	0.00051864	2	30447226	30644225	1025	113	117241	3.2802
2212	CAPN13	0.20733	2	30722771	30807484	468	33	117241	0.81574
2213	GALNT14	0.38607	2	30910465	31161688	1309	135	117241	0.28959
2214	CAPN14	0.86943	2	31173056	31233971	452	45	117241	-1.1237
2215	EHD3	0.0021809	2	31234014	31269451	296	24	117241	2.8507
2216	XDH	0.41818	2	31334309	31414749	585	49	117241	0.20655
2217	SRD5A2	0.0063917	2	31522488	31700784	850	93	117241	2.4897
2218	MEMO1	0.4258	2	31867188	32011052	583	39	117241	0.18708
2219	DPY30	0.28136	2	32021080	32039840	154	36	117241	0.5788
2220	SPAST	0.69141	2	32063552	32157637	357	39	117241	-0.49984
2221	SLC30A6	0.38861	2	32165841	32224112	284	35	117241	0.28295
2222	NLRC4	0.70016	2	32224449	32265743	250	36	117241	-0.52487
2223	YIPF4	0.50933	2	32277889	32307364	183	28	117241	-0.023391
2224	BIRC6	0.3142	2	32357028	32618899	1063	78	117241	0.48398
2225	TTC27	0.16203	2	32628020	32821051	819	53	117241	0.98615
2226	LTBP1	5.0187e-07	2	32947300	33399509	2729	131	117241	4.8909
2227	RASGRP3	2.2093e-14	2	33436349	33564731	738	62	117241	7.548
2228	FAM98A	0.0019051	2	33583661	33599362	184	40	117241	2.8935
2229	CRIM1	0.11752	2	36355771	36551135	1039	77	117241	1.1875
2230	FEZ2	0.0014455	2	36552239	36598190	307	60	117241	2.9791
2231	VIT	1.1476e-13	2	36696690	36814794	561	54	117241	7.3304
2232	STRN	5.7041e-05	2	36837698	36966557	867	96	117241	3.8585
2233	HEATR5B	0.013303	2	36980999	37084375	519	69	117241	2.2173
2234	GPATCH11	0.61291	2	37084451	37099244	133	20	117241	-0.28691
2235	EIF2AK2	0.48347	2	37104683	37157065	317	30	117241	0.041437
2236	SULT6B1	0.14314	2	37167820	37188547	169	36	117241	1.0663
2237	CEBPZ	0.2179	2	37201629	37231597	227	35	117241	0.7793
2238	NDUFAF7	0.13049	2	37231631	37249160	170	31	117241	1.1241
2239	PRKD3	0.074271	2	37250502	37324772	344	40	117241	1.4447
2240	QPCT	0.01875	2	37344610	37373322	213	25	117241	2.0803
2241	CDC42EP3	0.5247	2	37641882	37672535	283	24	117241	-0.061959
2242	RMDN2	3.8681e-10	2	37920845	38069970	1002	104	117241	6.1502
2243	CYP1B1	0.012204	2	38067603	38076181	233	22	117241	2.2507
2244	LOC105374860	0.007003	2	38075387	38095569	227	31	117241	2.4571
2245	ATL2	0.054009	2	38294094	38378139	669	53	117241	1.6072
2246	HNRNPLL	0.63349	2	38561978	38603036	327	28	117241	-0.34111
2247	GALM	0.10305	2	38665910	38734767	475	46	117241	1.2644
2248	SRSF7	0.027935	2	38743599	38751494	162	22	117241	1.912
2249	GEMIN6	0.10466	2	38778185	38782456	118	17	117241	1.2554
2250	DHX57	0.059284	2	38797729	38875883	417	34	117241	1.5608
2251	MORN2	0.12601	2	38875962	38882709	149	29	117241	1.1455
2252	ARHGEF33	0.0092449	2	38919363	38975449	274	37	117241	2.3557
2253	SOS1	0.030426	2	38981549	39124744	579	41	117241	1.8746
2254	LOC105374861	0.020915	2	39148212	39150198	59	23	117241	2.0352
2255	CDKL4	0.40393	2	39174937	39246810	274	26	117241	0.24318
2256	MAP4K3	0.025549	2	39249266	39437312	687	48	117241	1.9507
2257	TMEM178A	0.014805	2	39665498	39717963	205	39	117241	2.1753
2258	THUMPD2	0.026929	2	39736060	39779276	225	42	117241	1.928
2259	SLC8A1	0.077791	2	40112146	40512486	2474	108	117241	1.4201
2260	C2orf91	0.30661	2	41935368	41953803	280	18	117241	0.50548
2261	PKDCC	0.32316	2	42048021	42058528	131	19	117241	0.45888
2262	EML4	0.13519	2	42169338	42332548	978	58	117241	1.1022
2263	COX7A2L	0.047215	2	42350501	42369010	164	35	117241	1.6725
2264	LOC105374537	4.0689e-06	2	42413741	42425087	130	23	117241	4.4615
2265	KCNG3	5.3123e-05	2	42442017	42494097	304	28	117241	3.8759
2266	MTA3	2.0247e-06	2	42494569	42795030	1173	51	117241	4.6088
2267	OXER1	0.024508	2	42762499	42764261	109	12	117241	1.9684
2268	HAAO	0.0098503	2	42767089	42793138	146	22	117241	2.332
2269	LOC105374567	0.0037156	2	42808519	42971692	613	30	117241	2.6769
2270	ZFP36L2	0.81137	2	43222402	43226606	135	21	117241	-0.88297
2271	THADA	0.0016354	2	43230836	43596056	1723	160	117241	2.9411
2272	PLEKHH2	0.00053969	2	43637300	43767987	673	36	117241	3.269
2273	C1GALT1C1L	0.012882	2	43675153	43676322	106	15	117241	2.2297
2274	DYNC2LI1	0.029116	2	43774039	43827950	335	24	117241	1.894
2275	ABCG5	0.022	2	43806155	43838865	254	19	117241	2.0141
2276	ABCG8	0.0045354	2	43828954	43880189	388	34	117241	2.6094
2277	LRPPRC	4.8164e-06	2	43886224	43996005	675	55	117241	4.4253
2278	PPM1B	0.39008	2	44168803	44244425	492	35	117241	0.27912
2279	SLC3A1	0.46236	2	44275458	44320824	384	44	117241	0.094498
2280	PREPL	0.055093	2	44317607	44361862	367	45	117241	1.5974
2281	CAMKMT	3.4557e-08	2	44361904	44772592	1751	59	117241	5.3935
2282	SIX3	4.1e-08	2	44941729	44966751	133	32	117241	5.3627
2283	SIX2	5.0998e-07	2	45005182	45009610	65	17	117241	4.8877
2284	SRBD1	0.037307	2	45388680	45611295	1265	160	117241	1.7828
2285	LOC102724965	0.015176	2	45648733	45650986	106	22	117241	2.1655
2286	PRKCE	0.0048883	2	45651315	46187990	2649	204	117241	2.5836
2287	EPAS1	0.21306	2	46297402	46386703	595	78	117241	0.79584
2288	TMEM247	0.0094198	2	46479497	46484579	172	32	117241	2.3487
2289	ATP6V1E2	0.047396	2	46489355	46542412	365	59	117241	1.6706
2290	RHOQ	0.19653	2	46542728	46584688	273	44	117241	0.85407
2291	PIGF	0.077553	2	46581274	46617112	270	29	117241	1.4217
2292	CRIPT	0.0054222	2	46617172	46630176	158	30	117241	2.5477
2293	SOCS5	3.0831e-06	2	46698960	46762788	413	45	117241	4.5206
2294	MCFD2	3.3292e-09	2	46901870	46941855	313	41	117241	5.7993
2295	TTC7A	4.9875e-09	2	46916129	47076136	1003	83	117241	5.7312
2296	C2orf61	0.3693	2	47086991	47155378	505	57	117241	0.3337
2297	CALM2	0.11452	2	47160082	47176601	205	32	117241	1.2028
2298	EPCAM	0.29522	2	47369148	47387028	197	38	117241	0.53819
2299	MSH2	0.029629	2	47403067	47564579	863	106	117241	1.8863
2300	KCNK12	0.47874	2	47516574	47570331	322	62	117241	0.053326
2301	MSH6	0.17354	2	47783082	47806953	201	61	117241	0.94026
2302	FBXO11	0.27975	2	47806920	47906535	633	104	117241	0.5836
2303	FOXN2	0.095789	2	48314644	48379295	285	33	117241	1.3059
2304	PPP1R21	0.16037	2	48440769	48515392	327	54	117241	0.99296
2305	STON1-GTF2A1L	0.17347	2	48529925	48776517	1283	54	117241	0.94054
2306	STON1	0.30281	2	48530169	48598515	400	40	117241	0.51634
2307	GTF2A1L	0.080742	2	48617780	48679609	436	45	117241	1.4001
2308	LHCGR	0.1645	2	48686774	48755741	425	50	117241	0.97611
2309	FSHR	0.08412	2	48866435	49154527	1783	134	117241	1.3779
2310	NRXN1	0.46372	2	49918505	51032536	4858	192	117241	0.091058
2311	ASB3	0.4102	2	53669980	53787009	796	60	117241	0.22702
2312	GPR75-ASB3	0.16576	2	53670293	53860033	1220	113	117241	0.97105
2313	CHAC2	0.12109	2	53767792	53775150	127	33	117241	1.1695
2314	ERLEC1	0.044794	2	53786931	53826928	347	51	117241	1.6976
2315	GPR75	0.27596	2	53852913	53860033	151	37	117241	0.5949
2316	PSME4	0.030207	2	53864067	53970840	582	44	117241	1.8778
2317	ACYP2	0.03139	2	54115273	54305300	876	40	117241	1.8608
2318	TSPYL6	0.045733	2	54253178	54256272	113	26	117241	1.6877
2319	C2orf73	0.42499	2	54330013	54383673	335	33	117241	0.18915
2320	SPTBN1	0.00054222	2	54456317	54671446	940	75	117241	3.2677
2321	EML6	0.027544	2	54723670	54972908	1300	49	117241	1.9182
2322	RTN4	0.12031	2	54972189	55112616	783	74	117241	1.1734
2323	CLHC1	0.05458	2	55172547	55232563	374	46	117241	1.602
2324	RPS27A	0.069158	2	55231903	55235853	98	23	117241	1.4821
2325	MTIF2	0.092436	2	55236620	55269303	219	39	117241	1.3259
2326	CCDC88A	0.05142	2	55287842	55419921	722	71	117241	1.6312
2327	CFAP36	0.0031792	2	55519595	55545080	217	27	117241	2.7287
2328	SMEK2	1.75e-06	2	55547292	55617725	476	28	117241	4.6391
2329	PNPT1	1.7119e-07	2	55634063	55693910	432	45	117241	5.0985
2330	EFEMP1	1.6622e-06	2	55865962	55924163	390	35	117241	4.6497
2331	CCDC85A	9.383e-13	2	56184123	56386174	1095	72	117241	7.0434
2332	VRK2	0.27111	2	57907651	58159920	891	51	117241	0.60947
2333	FANCL	0.15402	2	58159243	58241681	374	40	117241	1.0193
2334	BCL11A	4.355e-06	2	60451167	60553498	552	49	117241	4.4469
2335	PAPOLG	0.53338	2	60756230	60802086	154	56	117241	-0.083778
2336	REL	0.14885	2	60881495	60928171	232	56	117241	1.0414
2337	PUS10	0.48224	2	60938352	61020031	356	30	117241	0.044525
2338	PEX13	0.27761	2	61017677	61051990	193	39	117241	0.58997
2339	KIAA1841	0.0041907	2	61065870	61157942	329	47	117241	2.6363
2340	C2orf74	0.022336	2	61145091	61164830	84	29	117241	2.0077
2341	AHSA2	0.13	2	61177420	61188573	70	23	117241	1.1264
2342	USP34	0.033589	2	61187455	61470714	897	65	117241	1.8305
2343	XPO1	0.026231	2	61477934	61538522	282	38	117241	1.9393
2344	FAM161A	0.097532	2	61744556	61855402	478	42	117241	1.2957
2345	CCT4	0.12908	2	61868127	61888671	147	25	117241	1.1307
2346	COMMD1	0.0026747	2	61888728	62136070	1059	59	117241	2.7852
2347	B3GNT2	0.053622	2	62196127	62224731	145	22	117241	1.6107
2348	TMEM17	0.36219	2	62447595	62506469	311	56	117241	0.35261
2349	EHBP1	0.82224	2	62673851	63046487	1461	93	117241	-0.92393
2350	OTX1	0.66792	2	63050057	63057831	57	26	117241	-0.43418
2351	WDPCP	0.29169	2	63120762	63840825	2095	84	117241	0.54845
2352	MDH1	0.67807	2	63588609	63607197	129	14	117241	-0.46231
2353	UGP2	0.24915	2	63840950	63891562	231	29	117241	0.67716
2354	VPS54	0.29844	2	63892150	64019080	551	37	117241	0.5289
2355	PELI1	0.017993	2	64092652	64144471	290	44	117241	2.0971
2356	LGALSL	0.67307	2	64454193	64461383	94	24	117241	-0.44842
2357	LOC101927402	0.017157	2	64522189	64524611	97	21	117241	2.1164
2358	AFTPH	0.076075	2	64524305	64593005	368	43	117241	1.432
2359	SERTAD2	0.38746	2	64631621	64751091	494	63	117241	0.28595
2360	SLC1A4	0.87913	2	64988445	65023865	210	49	117241	-1.1707
2361	CEP68	0.048067	2	65056361	65087008	220	52	117241	1.6639
2362	RAB1A	0.050275	2	65086854	65130301	426	76	117241	1.6422
2363	ACTR2	0.67872	2	65227695	65271253	262	44	117241	-0.46413
2364	SPRED2	0.14811	2	65307435	65432637	603	49	117241	1.0446
2365	LOC102724258	0.074068	2	65432010	65434846	75	11	117241	1.4461
2366	MEIS1	0.68787	2	66435125	66572759	532	52	117241	-0.48982
2367	ETAA1	0.044511	2	67397310	67410413	192	30	117241	1.7006
2368	C1D	0.34098	2	68042200	68063027	197	23	117241	0.40979
2369	WDR92	0.13637	2	68130149	68157560	234	41	117241	1.0968
2370	PNO1	0.07523	2	68157873	68175959	236	28	117241	1.4379
2371	PPP3R1	0.41391	2	68178857	68252519	520	33	117241	0.21751
2372	CNRIP1	0.085873	2	68284171	68320051	110	35	117241	1.3666
2373	PLEK	0.0006399	2	68365190	68397453	144	23	117241	3.2205
2374	FBXO48	0.0012102	2	68462366	68467316	61	10	117241	3.0331
2375	APLF	0.066174	2	68467559	68580162	458	65	117241	1.5049
2376	PROKR1	0.99612	2	68645822	68655576	154	25	117241	-2.6624
2377	ARHGAP25	0.24345	2	68710505	68826833	579	22	117241	0.69525
2378	BMP10	0.1162	2	68865481	68871517	90	32	117241	1.1942
2379	GKN2	0.60219	2	68945232	68952970	144	16	117241	-0.25902
2380	GKN1	0.79789	2	68974573	68980980	125	19	117241	-0.83412
2381	ANTXR1	0.10577	2	69013144	69249327	1259	106	117241	1.2493
2382	GFPT1	1.4606e-07	2	69319769	69387254	395	57	117241	5.1285
2383	NFU1	0.012425	2	69396113	69437628	268	26	117241	2.2437
2384	AAK1	0.0090086	2	69457995	69643845	605	52	117241	2.3653
2385	ANXA4	0.00014659	2	69644100	69826464	581	44	117241	3.6213
2386	GMCL1	0.018557	2	69829642	69881386	238	28	117241	2.0845
2387	SNRNP27	0.03743	2	69893943	69905236	117	22	117241	1.7813
2388	MXD1	0.042846	2	69915041	69942945	125	17	117241	1.7186
2389	ASPRV1	0.025083	2	69960089	69962265	62	11	117241	1.9585
2390	PCBP1	4.9558e-05	2	70087453	70089203	54	14	117241	3.8927
2391	C2orf42	3.3467e-07	2	70149885	70191019	203	34	117241	4.9701
2392	TIA1	1.0526e-06	2	70209444	70248707	156	24	117241	4.743
2393	PCYOX1	4.1922e-07	2	70258099	70281185	124	18	117241	4.9262
2394	SNRPG	3.8232e-07	2	70281378	70293737	101	14	117241	4.9442
2395	FAM136A	3.5132e-07	2	70295976	70302088	99	14	117241	4.9606
2396	TGFA	0.0030178	2	70447280	70554015	425	25	117241	2.7458
2397	ADD2	0.30034	2	70661202	70768243	561	50	117241	0.52344
2398	FIGLA	0.61828	2	70777310	70790643	145	22	117241	-0.30095
2399	CLEC4F	0.88295	2	70808643	70823764	188	31	117241	-1.1899
2400	CD207	0.6367	2	70825208	70836601	162	34	117241	-0.34965
2401	VAX2	0.627	2	70900590	70933446	214	26	117241	-0.32392
2402	ATP6V1B1	0.59782	2	70935868	70965431	262	22	117241	-0.24771
2403	ANKRD53	0.26294	2	70977210	70986674	104	18	117241	0.6343
2404	TEX261	0.3121	2	70985938	70994873	103	21	117241	0.4899
2405	NAGK	0.097625	2	71068241	71078868	168	18	117241	1.2952
2406	MCEE	0.26427	2	71109676	71130288	163	31	117241	0.63024
2407	MPHOSPH10	0.65908	2	71130314	71150102	159	36	117241	-0.40994
2408	PAIP2B	0.18472	2	71182738	71227114	262	53	117241	0.89754
2409	ZNF638	8.2073e-06	2	71331755	71435061	742	62	117241	4.3088
2410	DYSF	3.3894e-11	2	71453119	71686763	1105	44	117241	6.5255
2411	CYP26B1	0.58799	2	72129238	72147862	148	22	117241	-0.22237
2412	EXOC6B	0.00011166	2	72175984	72826048	2057	85	117241	3.6911
2413	SPR	0.33799	2	72887383	72892160	39	12	117241	0.41795
2414	EMX1	0.038799	2	72911148	72934891	74	29	117241	1.7648
2415	SFXN5	0.089636	2	72942036	73071836	295	41	117241	1.343
2416	RAB11FIP5	0.017089	2	73073382	73113018	174	22	117241	2.118
2417	NOTO	0.94233	2	73202258	73211212	79	17	117241	-1.5746
2418	SMYD5	0.67483	2	73214238	73227227	110	16	117241	-0.45328
2419	PRADC1	0.55728	2	73228006	73233228	76	13	117241	-0.14408
2420	CCT7	0.55996	2	73233425	73253022	120	21	117241	-0.15087
2421	FBXO41	0.66417	2	73254682	73284453	167	24	117241	-0.42387
2422	EGR4	0.33541	2	73290929	73293701	66	13	117241	0.42501
2423	ALMS1	0.4084	2	73385758	73609919	811	63	117241	0.23166
2424	NAT8	0.42063	2	73640723	73642410	71	14	117241	0.20028
2425	NAT8B	0.46282	2	73700509	73701340	79	17	117241	0.093335
2426	TPRKB	0.21539	2	73729830	73740104	97	17	117241	0.78785
2427	DUSP11	0.44479	2	73762198	73780157	108	18	117241	0.13883
2428	C2orf78	0.4981	2	73784189	73817148	165	21	117241	0.004755
2429	STAMBP	0.4063	2	73828916	73873656	297	25	117241	0.23708
2430	ACTG2	0.20727	2	73892966	73919653	197	22	117241	0.81593
2431	DGUOK	0.12214	2	73926826	73958961	179	11	117241	1.1644
2432	TET3	0.17689	2	73983335	74108176	378	45	117241	0.92728
2433	BOLA3	0.0077082	2	74135401	74147912	143	17	117241	2.4224
2434	MOB1A	0.010283	2	74154409	74178886	166	17	117241	2.3159
2435	MTHFD2	0.058519	2	74198563	74215298	126	39	117241	1.5673
2436	SLC4A5	0.057963	2	74216242	74343407	461	42	117241	1.5721
2437	DCTN1	0.31807	2	74361154	74392087	184	30	117241	0.47311
2438	LOC105369169	0.5815	2	74407553	74414171	97	19	117241	-0.20572
2439	C2orf81	0.43504	2	74414176	74417717	84	19	117241	0.16355
2440	WDR54	0.45528	2	74421733	74425755	83	20	117241	0.11233
2441	RTKN	0.58976	2	74425861	74441933	127	26	117241	-0.22692
2442	INO80B	0.95986	2	74455023	74457960	68	19	117241	-1.7491
2443	WBP1	0.88199	2	74458400	74460891	63	19	117241	-1.185
2444	MOGS	0.53521	2	74461057	74465410	64	19	117241	-0.088374
2445	MRPL53	0.20285	2	74471958	74472815	47	15	117241	0.83148
2446	CCDC142	0.20288	2	74472832	74483230	81	26	117241	0.83138
2447	TTC31	0.12806	2	74483032	74494564	85	25	117241	1.1356
2448	LBX2	0.14862	2	74497517	74503316	80	17	117241	1.0424
2449	PCGF1	0.14137	2	74505043	74507694	74	17	117241	1.0742
2450	TLX2	0.18689	2	74514469	74517148	74	20	117241	0.88942
2451	DQX1	0.11072	2	74518131	74526281	89	24	117241	1.2227
2452	AUP1	0.095022	2	74526648	74529897	70	22	117241	1.3104
2453	HTRA2	0.052778	2	74529405	74533556	73	22	117241	1.6185
2454	LOXL3	0.045976	2	74532258	74555887	115	22	117241	1.6852
2455	DOK1	0.048579	2	74548205	74557551	74	15	117241	1.6588
2456	M1AP	0.022346	2	74557883	74648852	271	30	117241	2.0075
2457	SEMA4F	0.0068603	2	74654228	74694897	150	36	117241	2.4645
2458	HK2	0.16418	2	74832655	74893354	212	34	117241	0.97744
2459	POLE4	0.064659	2	74958648	74969732	118	30	117241	1.5168
2460	TACR1	0.19471	2	75046463	75199519	696	99	117241	0.86067
2461	EVA1A	0.098313	2	75492318	75569722	468	39	117241	1.2912
2462	MRPL19	0.074319	2	75646783	75662208	198	35	117241	1.4444
2463	GCFC2	0.46363	2	75662705	75710986	349	48	117241	0.091285
2464	LRRTM4	0.051636	2	76747457	77522376	4505	152	117241	1.6292
2465	LOC105374816	0.081936	2	77987876	77999030	213	26	117241	1.3922
2466	REG3G	0.63492	2	79025686	79028504	83	13	117241	-0.34492
2467	REG1B	0.39059	2	79085023	79088024	101	12	117241	0.27778
2468	REG1A	0.45459	2	79120458	79123419	103	22	117241	0.11407
2469	REG3A	0.71495	2	79157006	79159754	169	21	117241	-0.56791
2470	CTNNA2	0.174	2	79512934	80648868	5169	322	117241	0.93849
2471	LRRTM1	0.63143	2	80288280	80304593	122	36	117241	-0.33564
2472	SUCLG1	0.21983	2	84423523	84459462	229	11	117241	0.77277
2473	DNAH6	0.26643	2	84459540	84819589	1266	38	117241	0.62365
2474	TRABD2A	0.19743	2	84821650	84881975	257	13	117241	0.85084
2475	TMSB10	0.54643	2	84905639	84906675	75	17	117241	-0.11665
2476	KCMF1	0.79362	2	84971108	85059472	380	30	117241	-0.81905
2477	TCF7L1	0.31356	2	85133460	85310388	615	63	117241	0.48579
2478	TGOLN2	0.037767	2	85318018	85328296	158	22	117241	1.7772
2479	RETSAT	0.028469	2	85341955	85354698	205	14	117241	1.9038
2480	ELMOD3	0.046216	2	85354720	85391752	271	35	117241	1.6827
2481	CAPG	0.27899	2	85394748	85418467	175	39	117241	0.58584
2482	SH2D6	0.12275	2	85418732	85437029	160	26	117241	1.1613
2483	MAT2A	0.43416	2	85538978	85545280	118	20	117241	0.16579
2484	GGCX	0.4459	2	85544855	85561534	156	25	117241	0.13603
2485	VAMP8	0.17466	2	85577491	85582033	79	23	117241	0.93592
2486	VAMP5	0.040185	2	85584408	85593388	87	30	117241	1.7485
2487	RNF181	0.042869	2	85595268	85597708	74	21	117241	1.7183
2488	TMEM150A	0.029951	2	85598547	85602699	90	22	117241	1.8815
2489	USP39	0.0062671	2	85602842	85649284	306	33	117241	2.4967
2490	C2orf68	0.029995	2	85605253	85612056	111	22	117241	1.8809
2491	SFTPB	0.00013607	2	85657317	85668741	146	31	117241	3.6405
2492	GNLY	0.022541	2	85694291	85698854	99	28	117241	2.0039
2493	ATOH8	0.0026562	2	85753786	85791383	227	28	117241	2.7875
2494	ST3GAL5	0.0028417	2	85839147	85889034	207	54	117241	2.7655
2495	POLR1A	0.42994	2	86025168	86106155	444	46	117241	0.17651
2496	PTCD3	0.23565	2	86106182	86142157	246	19	117241	0.72037
2497	IMMT	0.21789	2	86143932	86195770	306	27	117241	0.77932
2498	MRPL35	0.47207	2	86199355	86213794	146	18	117241	0.07006
2499	REEP1	0.29976	2	86213993	86338418	566	36	117241	0.52508
2500	KDM3A	0.42841	2	86440647	86492716	293	26	117241	0.18042
2501	CHMP3	0.34181	2	86503430	86563497	333	21	117241	0.40753
2502	RNF103-CHMP3	0.48749	2	86503430	86721122	959	44	117241	0.031375
2503	RNF103	0.35783	2	86603393	86623877	219	18	117241	0.36425
2504	RMND5A	0.3617	2	86720291	86778041	288	31	117241	0.35393
2505	CD8A	0.22022	2	86784605	86808396	155	25	117241	0.77146
2506	CD8B	0.22037	2	86815337	86861924	223	34	117241	0.77096
2507	RGPD1	0.091271	2	86913573	87013976	271	31	117241	1.333
2508	PLGLB1	0.29126	2	87010464	87021846	102	14	117241	0.54972
2509	LOC102724642	0.83213	2	87125203	87171388	81	15	117241	-0.96262
2510	LOC105377638	0.98823	2	87406253	87411116	22	6	117241	-2.2646
2511	LOC105377639	0.6014	2	87411884	87422883	56	7	117241	-0.25696
2512	LOC730268	0.77468	2	87700445	87747727	5	1	117241	-0.75435
2513	PLGLB2	0.48647	2	87748087	87759476	19	2	117241	0.033923
2514	RGPD2	0.62413	2	87757198	87985814	185	27	117241	-0.31635
2515	KRCC1	0.62753	2	88027203	88055801	5	2	117241	-0.32532
2516	THNSL2	0.5006	2	88170295	88186637	5	1	117241	-0.0015051
2517	FOXI3	0.35455	2	88448207	88452535	107	24	117241	0.37306
2518	TEX37	0.035695	2	88524317	88529585	123	20	117241	1.803
2519	EIF2AK3	0.23586	2	88556741	88627576	314	27	117241	0.7197
2520	RPIA	0.033511	2	88691648	88750935	320	38	117241	1.8315
2521	KCNIP3	0.094508	2	95297324	95386077	123	17	117241	1.3135
2522	FAHD2A	0.19741	2	95402691	95416609	49	11	117241	0.85092
2523	TRIM43B	0.33763	2	95476967	95484731	45	11	117241	0.41895
2524	TRIM43	0.091624	2	95592018	95599771	39	17	117241	1.3308
2525	ANKRD36C	0.089173	2	95827619	95992320	353	48	117241	1.3459
2526	GPAT2	0.2306	2	96021946	96035245	59	19	117241	0.73686
2527	ASTL	0.54422	2	96122817	96143077	13	6	117241	-0.11108
2528	DUSP2	0.59386	2	96143169	96145440	14	7	117241	-0.23748
2529	STARD7	0.058825	2	96184859	96208846	75	27	117241	1.5647
